s_m,sfov_m
1797.0070758236386,1705.0079288518377
1808.6006698612105,1716.6495224107719
1820.1942638987823,1728.2887397036525
1831.7878579363542,1740.2672308469646
1843.381451973926,1751.4014019676256
1854.9750460114979,1763.0491803592734
1866.5686400490697,1774.536644468162
1878.1622340866415,1786.1354022058936
1889.7558281242134,1798.1122521715354
1901.3494221617852,1809.3329358685576
1912.943016199357,1821.316114111922
1924.536610236929,1832.5316895330084
1936.1302042745008,1844.1310257034147
1947.7237983120726,1855.7303790135102
1959.3173923496447,1867.3297269305172
1970.9109863872166,1879.327767958868
1982.5045804247884,1890.5283248951628
1994.0981744623602,1902.1278236237974
2005.691768499932,1913.7172650923965
2017.285362537504,1925.3076822183584
2028.8789565750758,1937.3133730676745
2040.4725506126476,1948.4934035573708
2052.0661446502195,1960.0758335213352
2063.6597386877916,1971.6582185090517
2075.253332725363,1983.2406797288174
2086.8469267629353,1995.1989295935095
2098.440520800507,2006.4078040294758
2110.034114838079,2018.0517643491482
2121.6277088756506,2029.7045494535755
2133.2213029132226,2041.357367970488
2144.8148969507943,2053.0102249171996
2156.4084909883663,2064.6629682307266
2168.002085025938,2076.3088661861584
2179.59567906351,2087.9289809597963
2191.1892731010817,2099.4249747181957
2202.7828671386537,2111.3743012000364
2214.3764611762253,2122.413745998099
2225.9700552137974,2134.3403439653725
2237.5636492513695,2145.42404157016
2249.157243288941,2157.049928511115
2260.750837326513,2169.10681324264
2272.344431364085,2180.242038993941
2283.938025401657,2192.1136476800666
2295.5316194392285,2203.4808014681385
2307.1252134768006,2215.1425085290916
2318.718807514372,2226.7091419554667
2330.3124015519443,2238.3376692763723
2341.905995589516,2250.28362832359
2353.499589627088,2261.4968734175404
2365.0931836646596,2273.1023703646806
2376.6867777022317,2284.6993843385353
2388.2803717398033,2296.2961971964537
2399.8739657773754,2308.2924564593236
2411.467559814947,2319.4899579358676
2423.061153852519,2331.0869135055427
2434.654747890091,2342.6836674965452
2446.2483419276628,2354.280718617633
2457.841935965235,2366.2791594560013
2469.4355300028064,2377.4641278771137
2481.0291240403785,2389.05523843903
2492.62271807795,2400.6515571423643
2504.216312115522,2412.248517502351
2515.809906153094,2424.2534590188734
2527.403500190666,2435.4425856899325
2538.9970942282375,2447.040583515493
2550.5906882658096,2458.63962347945
2562.184282303381,2470.2387808589297
2573.7778763409533,2482.2587698703974
2585.371470378525,2493.44285207017
2596.965064416097,2505.0187222691898
2608.558658453669,2516.5531368439038
2620.1522524912407,2528.1544188042267
2631.7458465288128,2539.782393212311
2643.3394405663844,2551.328177194149
2654.9330346039565,2563.3804659033667
2666.526628641528,2574.5690582618467
2678.1202226791,2586.094731253524
2689.7138167166718,2597.64271413499
2701.307410754244,2609.299121764679
2712.9010047918155,2621.201655990221
2724.4945988293875,2632.4662538446873
2736.088192866959,2644.067184873888
2747.6817869045312,2655.6642874649006
2759.275380942103,2667.2614318810183
2770.868974979675,2679.24218353341
2782.462569017247,2690.4555103438815
2794.0561630548186,2702.0526148339036
2805.6497570923907,2713.64957573906
2817.2433511299623,2725.2476835437506
2828.8369451675344,2737.239741119137
2840.430539205106,2748.4438604066004
2852.024133242678,2760.0399206746856
2863.6177272802497,2771.634918771451
2875.211321317822,2783.2300159864153
2886.8049153553934,2795.2246500280125
2898.3985093929655,2806.4196626181965
2909.992103430537,2818.0130787974535
2921.585697468109,2829.6065621138696
2933.179291505681,2841.200413148985
2944.772885543253,2853.18160557656
2956.3664795808245,2864.3362308630662
2967.9600736183966,2876.048715410882
2979.5536676559686,2887.521156640281
2991.1472616935403,2899.0721886020197
3002.7408557311123,2910.679246365355
3014.334449768684,2922.296576489091
3025.928043806256,2934.2535375825664
3037.5216378438276,2945.47864133094
3049.1152318813997,2957.073697505129
3060.7088259189713,2968.668717900737
3072.3024199565434,2980.2639188477037
3083.896013994115,2992.228659505945
3095.489608031687,3003.4537091198904
3107.0832020692587,3015.0485680135944
3118.676796106831,3026.6434281793163
3130.2703901444024,3038.238288156134
3141.8639841819745,3050.206430202327
3153.457578219546,3061.4281862540865
3165.051172257118,3073.0230459898357
3176.6447662946903,3084.6177969015093
3188.238360332262,3096.2125172305086
3199.831954369834,3108.1835126709093
3211.4255484074056,3119.4019541052817
3223.0191424449777,3131.1035605637344
3234.6127364825493,3142.5915644698157
3246.2063305201214,3154.1862823501524
3257.799924557693,3166.160255983013
3269.393518595265,3177.3763486828802
3280.9871126328367,3189.0962372975882
3292.5807066704087,3200.567291087482
3304.1743007079804,3212.162939295072
3315.7678947455524,3224.142718796017
3327.361488783124,3235.3539267728124
3338.955082820696,3247.066833996487
3350.548676858268,3258.514661668498
3362.14227089584,3270.087680992177
3373.735864933412,3281.6605263484385
3385.3294589709835,3293.243523085003
3396.9230530085556,3305.189956333559
3408.516647046127,3316.4402647221978
3420.1102410836993,3328.038066902232
3431.703835121271,3339.633759545091
3443.297429158843,3351.228826240227
3454.8910231964146,3363.1782693790783
3466.4846172339867,3374.396076305508
3478.0782112715583,3386.0133346789435
3489.6718053091304,3397.5695259005015
3501.265399346702,3409.1659699365564
3512.858993384274,3421.101247964456
3524.452587421846,3432.3587919747797
3536.0461814594178,3444.297158245223
3547.63977549699,3455.552013061074
3559.2333695345615,3467.1486964214027
3570.8269635721335,3479.0922464258347
3582.420557609705,3490.342111243774
3594.0141516472772,3502.28887464529
3605.607745684849,3513.535511087027
3617.201339722421,3525.1322111217996
3628.7949337599925,3537.083820137761
3640.3885277975646,3548.325611873339
3651.9821218351362,3560.2805244918877
3663.5757158727083,3571.5190239250546
3675.16930991028,3583.1158381091523
3686.762903947852,3595.0754832307803
3698.3564979854236,3606.3092887122507
3709.9500920229957,3618.270655399953
3721.543686060568,3629.499525633181
3733.1372800981394,3641.094122872272
3744.7308741357115,3652.688717227618
3756.324468173283,3664.283313355342
3767.918062210855,3676.246123760412
3779.511656248427,3687.472505536559
3791.105250285999,3699.0670126906507
3802.6988443235705,3710.6615216254318
3814.2924383611426,3722.2561376818912
3825.886032398714,3734.221452897043
3837.4796264362863,3745.445297340157
3849.073220473858,3757.0398890491692
3860.66681451143,3768.6344813451146
3872.2604085490016,3780.2290265178212
3883.8540025865736,3792.1967720920843
3895.4475966241453,3803.4181396170343
3907.0411906617173,3815.0126245275646
3918.6347846992894,3826.607174805238
3930.228378736861,3838.201725385747
3941.821972774433,3850.17202235898
3953.4155668120047,3861.3908141469
3965.009160849577,3873.033666773228
3976.6027548871484,3884.5798551688345
3988.1963489247205,3896.174705646164
3999.789942962292,3908.1491404718417
4011.383536999864,3919.365784963213
4022.977131037436,3931.0129949340335
4034.570725075008,3942.542218381703
4046.1643191125795,3954.0848286242854
4057.7579131501516,3966.068481520963
4069.351507187723,3977.3357485411702
4080.9451012252953,3989.3187570668933
4092.5386952628673,4000.525015329064
4104.132289300439,4012.1318756884643
4115.725883338011,4023.7360101016698
4127.319477375583,4035.295150091188
4138.913071413154,4047.3176748616556
4150.506665450726,4058.531687553054
4162.100259488298,4070.123202944459
4173.6938535258705,4081.7044216495415
4185.287447563442,4093.333328934565
4196.881041601014,4105.372634943717
4208.474635638586,4116.552668090753
4220.068229676158,4128.13624031553
4231.661823713729,4139.638922361773
4243.255417751301,4151.252844504914
4254.849011788873,4163.024269475076
4266.442605826445,4174.642767868974
4278.036199864017,4186.226907321686
4289.6297939015885,4197.8109596628165
4301.223387939161,4209.394833164162
4312.816981976733,4221.09757639878
4324.410576014305,4232.562789099635
4336.004170051876,4244.146832268558
4347.597764089448,4255.731081552125
4359.19135812702,4267.316135188675
4370.784952164592,4279.0063783282385
4382.378546202163,4290.486344509956
4393.972140239735,4302.071413806944
4405.5657342773075,4313.65647961577
4417.1593283148795,4325.241534214877
4428.752922352451,4337.253463528601
4440.346516390023,4348.411494043079
4451.940110427595,4360.074215241021
4463.533704465167,4371.583731148089
4475.127298502739,4383.178247355469
4486.72089254031,4394.77260016918
4498.314486577882,4406.367128394948
4509.908080615454,4418.026774573122
4521.501674653026,4429.555958066338
4533.095268690598,4441.1503619831155
4544.68886272817,4452.744713702564
4556.282456765742,4464.339241412662
4567.876050803314,4476.352603353228
4579.469644840885,4487.528119635158
4591.063238878457,4499.122470222598
4602.656832916029,4510.716986547414
4614.250426953601,4522.311346533453
4625.844020991172,4534.3269340547195
4637.437615028744,4545.500351032004
4649.0312090663165,4557.094773888607
4660.624803103889,4568.689372510409
4672.218397141461,4580.28379527005
4683.811991179032,4592.302004481106
4695.405585216604,4603.472816452247
4706.999179254176,4615.067239235239
4718.592773291748,4626.6618380857235
4730.186367329319,4638.256260699355
4741.779961366891,4650.276808967438
4753.373555404463,4661.445283243324
4764.967149442035,4673.039881978485
4776.560743479607,4684.634304739422
4788.154337517179,4696.228738250984
4799.747931554751,4707.82332447235
4811.341525592323,4719.417632357256
4822.935119629894,4731.009771895747
4834.528713667466,4742.602140322593
4846.122307705038,4754.194392710552
4857.71590174261,4765.786700986946
4869.309495780182,4777.379069361032
4880.903089817753,4789.395947117258
4892.4966838553255,4800.563806743287
4904.090277892898,4812.156174802714
4915.68387193047,4823.74854309809
4927.277465968041,4835.340911479465
4938.871060005613,4847.354605373504
4950.464654043185,4858.5256484261
4962.058248080757,4870.118016725558
4973.651842118328,4881.710385110969
4985.2454361559,4893.302753596794
4996.839030193472,4905.3132638560155
5008.432624231044,4916.487489983856
5020.0262182686165,4928.0798587488325
5031.619812306188,4939.672227243643
5043.21340634376,4951.264595832613
5054.807000381332,4963.271922287962
5066.400594418904,4974.449332195172
5077.994188456475,4986.041700297757
5089.587782494047,4997.634068943318
5101.181376531619,5009.22643742954
5112.774970569191,5021.230580096701
5124.368564606762,5032.411174392216
5135.9621586443345,5044.003542614314
5147.555752681907,5055.595909649641
5159.149346719479,5067.1883337653035
5170.74294075705,5078.781622787487
5182.336534794622,5090.374941519086
5193.930128832194,5102.054359077068
5205.523722869766,5113.56837853702
5217.117316907338,5125.208462454286
5228.710910944909,5136.7712881559
5240.304504982481,5148.391695352885
5251.898099020053,5160.010968671778
5263.4916930576255,5171.655307720444
5275.085287095197,5183.229842222054
5286.678881132769,5194.835602937255
5298.272475170341,5206.413570613735
5309.866069207913,5218.137115040308
5321.459663245484,5229.613548142964
5333.053257283056,5241.21903472149
5344.646851320628,5252.828409441077
5356.2404453582,5264.406535419055
5367.8340393957715,5276.070184552439
5379.4276334333435,5287.597955662903
5391.021227470916,5299.2046622490425
5402.614821508488,5310.784882002077
5414.20841554606,5322.391539727187
5425.802009583631,5334.0092553168615
5437.395603621203,5345.556098706034
5448.989197658775,5357.149655405585
5460.582791696347,5368.7198535496545
5472.176385733918,5380.303658906771
5483.76997977149,5392.350079504156
5495.3635738090625,5403.513457652658
5506.957167846635,5415.110383913829
5518.550761884206,5426.6912312686345
5530.144355921778,5438.285694556764
5541.73794995935,5449.893244000071
5553.331543996922,5461.470131062636
5564.925138034494,5473.043119682306
5576.518732072065,5484.657776371401
5588.112326109637,5496.265536897778
5599.705920147209,5507.863579417804
5611.299514184781,5519.464243739733
5622.893108222353,5531.048752642107
5634.486702259925,5542.624533215365
5646.080296297497,5554.230970443979
5657.673890335069,5565.841554878793
5669.26748437264,5577.452428979646
5680.861078410212,5589.063216771425
5692.454672447784,5600.674152367756
5704.048266485356,5612.284633751768
5715.641860522927,5623.891732761952
5727.235454560499,5635.49860443686
5738.8290485980715,5647.0897136065405
5750.422642635644,5658.669166045062
5762.016236673216,5670.238080989823
5773.609830710787,5681.806822081152
5785.203424748359,5693.395366446693
