s_m,sfov_m
869.5195528178896,870.2781395080058
881.1131468554615,882.2580803557182
892.7067408930334,893.4553768582343
904.3003349306052,905.044127073337
915.8939289681771,916.6293959735685
927.4875230057489,928.0648790949248
939.0811170433208,940.0659621702695
950.6747110808926,951.4228819173504
962.2683051184645,963.1903922931691
973.8618991560363,974.450288921098
985.4554931936083,986.1867694609862
997.0490872311801,998.1930745558906
1008.642681268752,1009.3950504907501
1020.2362753063238,1021.0218235458299
1031.8298693438958,1032.5791063337217
1043.4234633814676,1044.1712470915559
1055.0170574190395,1056.1510288834202
1066.6106514566113,1067.3553182538212
1078.2042454941832,1079.3391585548293
1089.797839531755,1090.5481351778467
1101.3914335693269,1102.1578628621867
1112.9850276068987,1113.742550917618
1124.5786216444706,1125.351318912665
1136.1722156820424,1137.3321863006847
1147.7658097196143,1148.5169842980245
1159.359403757186,1160.1029980680717
1170.952997794758,1171.6932174071728
1182.5465918323298,1183.2843407291693
1194.1401858699016,1195.2582492806894
1205.7337799074735,1206.4676936262676
1217.3273739450456,1218.0593782693122
1228.9209679826174,1229.652739477069
1240.5145620201893,1241.2473091892045
1252.108156057761,1253.2232118324214
1263.701750095333,1264.4364828327011
1275.2953441329048,1276.030999471286
1286.8889381704766,1287.6269607879121
1298.4825322080485,1299.2250464876374
1310.0761262456203,1311.194600958238
1321.6697202831922,1322.3993328393915
1333.263314320764,1334.0181610756915
1344.8569083583359,1345.6222892170742
1356.4505023959077,1357.2169803370423
1368.0440964334796,1369.200173430176
1379.6376904710514,1380.3934287859352
1391.2312845086235,1392.0118842586824
1402.8248785461954,1403.5775180975988
1414.4184725837672,1415.1842458518654
1426.012066621339,1427.1688621988117
1437.605660658911,1438.3493282586376
1449.1992546964827,1450.0082466884676
1460.7928487340546,1461.5695241347469
1472.3864427716264,1473.1753962462617
1483.9800368091983,1484.763260067133
1495.5736308467701,1496.3416339762532
1507.167224884342,1508.3423570567068
1518.7608189219138,1519.536800550798
1530.3544129594857,1531.121481189356
1541.9480069970575,1542.7196659433505
1553.5416010346294,1554.2542313487065
1565.1351950722012,1566.2767609061755
1576.728789109773,1577.46400272266
1588.3223831473451,1589.0904636932087
1599.915977184917,1600.6640420959948
1611.5095712224888,1612.2465569549624
1623.1031652600607,1624.1522682620987
1634.6967592976325,1635.3764982940952
1646.2903533352044,1647.0147826156424
1657.8839473727762,1658.643092078556
1669.477541410348,1670.232461661005
1681.07113544792,1682.2122651606085
1692.6647294854918,1693.4192888430368
1704.2583235230636,1705.0079288518377
1715.8519175606355,1716.6495224107719
1727.4455115982073,1728.2887397036525
1739.0391056357792,1740.2672308469646
1750.632699673351,1751.4014019676256
1762.226293710923,1763.0491803592734
1773.819887748495,1774.536644468162
1785.4134817860668,1786.1354022058936
1797.0070758236386,1798.1122521715354
1808.6006698612105,1809.3329358685576
1820.1942638987823,1821.316114111922
1831.7878579363542,1832.5316895330084
1843.381451973926,1844.1310257034147
1854.9750460114979,1855.7303790135102
1866.5686400490697,1867.3297269305172
1878.1622340866415,1879.327767958868
1889.7558281242134,1890.5283248951628
1901.3494221617852,1902.1278236237974
1912.943016199357,1913.7172650923965
1924.536610236929,1925.3076822183584
1936.1302042745008,1937.3133730676745
1947.7237983120726,1948.4934035573708
1959.3173923496447,1960.0758335213352
1970.9109863872166,1971.6582185090517
1982.5045804247884,1983.2406797288174
1994.0981744623602,1995.1989295935095
2005.691768499932,2006.4078040294758
2017.285362537504,2018.0517643491482
2028.8789565750758,2029.7045494535755
2040.4725506126476,2041.357367970488
2052.0661446502195,2053.0102249171996
2063.6597386877916,2064.6629682307266
2075.253332725363,2076.3088661861584
2086.8469267629353,2087.9289809597963
2098.440520800507,2099.4249747181957
2110.034114838079,2111.3743012000364
2121.6277088756506,2122.413745998099
2133.2213029132226,2134.3403439653725
2144.8148969507943,2145.42404157016
2156.4084909883663,2157.049928511115
2168.002085025938,2169.10681324264
2179.59567906351,2180.242038993941
2191.1892731010817,2192.1136476800666
2202.7828671386537,2203.4808014681385
2214.3764611762253,2215.1425085290916
2225.9700552137974,2226.7091419554667
2237.5636492513695,2238.3376692763723
2249.157243288941,2250.28362832359
2260.750837326513,2261.4968734175404
2272.344431364085,2273.1023703646806
2283.938025401657,2284.6993843385353
2295.5316194392285,2296.2961971964537
2307.1252134768006,2308.2924564593236
2318.718807514372,2319.4899579358676
2330.3124015519443,2331.0869135055427
2341.905995589516,2342.6836674965452
2353.499589627088,2354.280718617633
2365.0931836646596,2366.2791594560013
2376.6867777022317,2377.4641278771137
2388.2803717398033,2389.05523843903
2399.8739657773754,2400.6515571423643
2411.467559814947,2412.248517502351
2423.061153852519,2424.2534590188734
2434.654747890091,2435.4425856899325
2446.2483419276628,2447.040583515493
2457.841935965235,2458.63962347945
2469.4355300028064,2470.2387808589297
2481.0291240403785,2482.2587698703974
2492.62271807795,2493.44285207017
2504.216312115522,2505.0187222691898
2515.809906153094,2516.5531368439038
2527.403500190666,2528.1544188042267
2538.9970942282375,2539.782393212311
2550.5906882658096,2551.328177194149
2562.184282303381,2563.3804659033667
2573.7778763409533,2574.5690582618467
2585.371470378525,2586.094731253524
2596.965064416097,2597.64271413499
2608.558658453669,2609.299121764679
2620.1522524912407,2621.201655990221
2631.7458465288128,2632.4662538446873
2643.3394405663844,2644.067184873888
2654.9330346039565,2655.6642874649006
2666.526628641528,2667.2614318810183
2678.1202226791,2679.24218353341
2689.7138167166718,2690.4555103438815
2701.307410754244,2702.0526148339036
2712.9010047918155,2713.64957573906
2724.4945988293875,2725.2476835437506
2736.088192866959,2737.239741119137
2747.6817869045312,2748.4438604066004
2759.275380942103,2760.0399206746856
2770.868974979675,2771.634918771451
2782.462569017247,2783.2300159864153
2794.0561630548186,2795.2246500280125
2805.6497570923907,2806.4196626181965
2817.2433511299623,2818.0130787974535
2828.8369451675344,2829.6065621138696
2840.430539205106,2841.200413148985
2852.024133242678,2853.18160557656
2863.6177272802497,2864.3362308630662
2875.211321317822,2876.048715410882
2886.8049153553934,2887.521156640281
2898.3985093929655,2899.0721886020197
2909.992103430537,2910.679246365355
2921.585697468109,2922.296576489091
2933.179291505681,2934.2535375825664
2944.772885543253,2945.47864133094
2956.3664795808245,2957.073697505129
2967.9600736183966,2968.668717900737
2979.5536676559686,2980.2639188477037
2991.1472616935403,2992.228659505945
3002.7408557311123,3003.4537091198904
3014.334449768684,3015.0485680135944
3025.928043806256,3026.6434281793163
3037.5216378438276,3038.238288156134
3049.1152318813997,3050.206430202327
3060.7088259189713,3061.4281862540865
3072.3024199565434,3073.0230459898357
3083.896013994115,3084.6177969015093
3095.489608031687,3096.2125172305086
3107.0832020692587,3108.1835126709093
3118.676796106831,3119.4019541052817
3130.2703901444024,3131.1035605637344
3141.8639841819745,3142.5915644698157
3153.457578219546,3154.1862823501524
3165.051172257118,3166.160255983013
3176.6447662946903,3177.3763486828802
3188.238360332262,3189.0962372975882
3199.831954369834,3200.567291087482
3211.4255484074056,3212.162939295072
3223.0191424449777,3224.142718796017
3234.6127364825493,3235.3539267728124
3246.2063305201214,3247.066833996487
3257.799924557693,3258.514661668498
3269.393518595265,3270.087680992177
3280.9871126328367,3281.6605263484385
3292.5807066704087,3293.243523085003
3304.1743007079804,3305.189956333559
3315.7678947455524,3316.4402647221978
3327.361488783124,3328.038066902232
3338.955082820696,3339.633759545091
3350.548676858268,3351.228826240227
3362.14227089584,3363.1782693790783
3373.735864933412,3374.396076305508
3385.3294589709835,3386.0133346789435
3396.9230530085556,3397.5695259005015
3408.516647046127,3409.1659699365564
3420.1102410836993,3421.101247964456
3431.703835121271,3432.3587919747797
3443.297429158843,3444.297158245223
3454.8910231964146,3455.552013061074
3466.4846172339867,3467.1486964214027
3478.0782112715583,3479.0922464258347
3489.6718053091304,3490.342111243774
3501.265399346702,3502.28887464529
3512.858993384274,3513.535511087027
3524.452587421846,3525.1322111217996
3536.0461814594178,3537.083820137761
3547.63977549699,3548.325611873339
3559.2333695345615,3560.2805244918877
3570.8269635721335,3571.5190239250546
3582.420557609705,3583.1158381091523
3594.0141516472772,3595.0754832307803
3605.607745684849,3606.3092887122507
3617.201339722421,3618.270655399953
3628.7949337599925,3629.499525633181
3640.3885277975646,3641.094122872272
3651.9821218351362,3652.688717227618
3663.5757158727083,3664.283313355342
3675.16930991028,3676.246123760412
3686.762903947852,3687.472505536559
3698.3564979854236,3699.0670126906507
3709.9500920229957,3710.6615216254318
3721.543686060568,3722.2561376818912
3733.1372800981394,3734.221452897043
3744.7308741357115,3745.445297340157
3756.324468173283,3757.0398890491692
3767.918062210855,3768.6344813451146
3779.511656248427,3780.2290265178212
3791.105250285999,3792.1967720920843
3802.6988443235705,3803.4181396170343
3814.2924383611426,3815.0126245275646
3825.886032398714,3826.607174805238
3837.4796264362863,3838.201725385747
3849.073220473858,3850.17202235898
3860.66681451143,3861.3908141469
3872.2604085490016,3873.033666773228
3883.8540025865736,3884.5798551688345
3895.4475966241453,3896.174705646164
3907.0411906617173,3908.1491404718417
3918.6347846992894,3919.365784963213
3930.228378736861,3931.0129949340335
3941.821972774433,3942.542218381703
3953.4155668120047,3954.0848286242854
3965.009160849577,3966.068481520963
3976.6027548871484,3977.3357485411702
3988.1963489247205,3989.3187570668933
3999.789942962292,4000.525015329064
4011.383536999864,4012.1318756884643
4022.977131037436,4023.7360101016698
4034.570725075008,4035.295150091188
4046.1643191125795,4047.3176748616556
4057.7579131501516,4058.531687553054
4069.351507187723,4070.123202944459
4080.9451012252953,4081.7044216495415
4092.5386952628673,4093.333328934565
4104.132289300439,4105.372634943717
4115.725883338011,4116.552668090753
4127.319477375583,4128.13624031553
4138.913071413154,4139.638922361773
4150.506665450726,4151.252844504914
4162.100259488298,4163.024269475076
4173.6938535258705,4174.642767868974
4185.287447563442,4186.226907321686
4196.881041601014,4197.8109596628165
4208.474635638586,4209.394833164162
4220.068229676158,4221.09757639878
4231.661823713729,4232.562789099635
4243.255417751301,4244.146832268558
4254.849011788873,4255.731081552125
4266.442605826445,4267.316135188675
4278.036199864017,4279.0063783282385
4289.6297939015885,4290.486344509956
4301.223387939161,4302.071413806944
4312.816981976733,4313.65647961577
4324.410576014305,4325.241534214877
4336.004170051876,4337.253463528601
4347.597764089448,4348.411494043079
4359.19135812702,4360.074215241021
4370.784952164592,4371.583731148089
4382.378546202163,4383.178247355469
4393.972140239735,4394.77260016918
4405.5657342773075,4406.367128394948
4417.1593283148795,4418.026774573122
4428.752922352451,4429.555958066338
4440.346516390023,4441.1503619831155
4451.940110427595,4452.744713702564
4463.533704465167,4464.339241412662
4475.127298502739,4476.352603353228
4486.72089254031,4487.528119635158
4498.314486577882,4499.122470222598
4509.908080615454,4510.716986547414
4521.501674653026,4522.311346533453
4533.095268690598,4534.3269340547195
4544.68886272817,4545.500351032004
4556.282456765742,4557.094773888607
4567.876050803314,4568.689372510409
4579.469644840885,4580.28379527005
4591.063238878457,4592.302004481106
4602.656832916029,4603.472816452247
4614.250426953601,4615.067239235239
4625.844020991172,4626.6618380857235
4637.437615028744,4638.256260699355
4649.0312090663165,4650.276808967438
4660.624803103889,4661.445283243324
4672.218397141461,4673.039881978485
4683.811991179032,4684.634304739422
4695.405585216604,4696.228738250984
4706.999179254176,4707.82332447235
4718.592773291748,4719.417632357256
4730.186367329319,4731.009771895747
4741.779961366891,4742.602140322593
4753.373555404463,4754.194392710552
4764.967149442035,4765.786700986946
4776.560743479607,4777.379069361032
4788.154337517179,4789.395947117258
4799.747931554751,4800.563806743287
4811.341525592323,4812.156174802714
4822.935119629894,4823.74854309809
4834.528713667466,4835.340911479465
4846.122307705038,4847.354605373504
4857.71590174261,4858.5256484261
4869.309495780182,4870.118016725558
4880.903089817753,4881.710385110969
4892.4966838553255,4893.302753596794
4904.090277892898,4905.3132638560155
4915.68387193047,4916.487489983856
4927.277465968041,4928.0798587488325
4938.871060005613,4939.672227243643
4950.464654043185,4951.264595832613
4962.058248080757,4963.271922287962
4973.651842118328,4974.449332195172
4985.2454361559,4986.041700297757
4996.839030193472,4997.634068943318
5008.432624231044,5009.22643742954
5020.0262182686165,5021.230580096701
5031.619812306188,5032.411174392216
5043.21340634376,5044.003542614314
5054.807000381332,5055.595909649641
5066.400594418904,5067.1883337653035
5077.994188456475,5078.781622787487
5089.587782494047,5090.374941519086
5101.181376531619,5102.054359077068
5112.774970569191,5113.56837853702
5124.368564606762,5125.208462454286
5135.9621586443345,5136.7712881559
5147.555752681907,5148.391695352885
5159.149346719479,5160.010968671778
5170.74294075705,5171.655307720444
5182.336534794622,5183.229842222054
5193.930128832194,5194.835602937255
5205.523722869766,5206.413570613735
5217.117316907338,5218.137115040308
5228.710910944909,5229.613548142964
5240.304504982481,5241.21903472149
5251.898099020053,5252.828409441077
5263.4916930576255,5264.406535419055
5275.085287095197,5276.070184552439
5286.678881132769,5287.597955662903
5298.272475170341,5299.2046622490425
5309.866069207913,5310.784882002077
5321.459663245484,5322.391539727187
5333.053257283056,5334.0092553168615
5344.646851320628,5345.556098706034
5356.2404453582,5357.149655405585
5367.8340393957715,5368.7198535496545
5379.4276334333435,5380.303658906771
5391.021227470916,5392.350079504156
5402.614821508488,5403.513457652658
5414.20841554606,5415.110383913829
5425.802009583631,5426.6912312686345
5437.395603621203,5438.285694556764
5448.989197658775,5449.893244000071
5460.582791696347,5461.470131062636
5472.176385733918,5473.043119682306
5483.76997977149,5484.657776371401
5495.3635738090625,5496.265536897778
5506.957167846635,5507.863579417804
5518.550761884206,5519.464243739733
5530.144355921778,5531.048752642107
5541.73794995935,5542.624533215365
5553.331543996922,5554.230970443979
5564.925138034494,5565.841554878793
5576.518732072065,5577.452428979646
5588.112326109637,5589.063216771425
5599.705920147209,5600.674152367756
5611.299514184781,5612.284633751768
5622.893108222353,5623.891732761952
5634.486702259925,5635.49860443686
5646.080296297497,5647.0897136065405
5657.673890335069,5658.669166045062
5669.26748437264,5670.238080989823
5680.861078410212,5681.806822081152
5692.454672447784,5693.395366446693
5704.048266485356,5705.036432913157
5715.641860522927,5716.592982783681
5727.235454560499,5728.1933091643095
5738.8290485980715,5739.802669230808
5750.422642635644,5751.398597642555
5762.016236673216,5763.015954563507
5773.609830710787,5774.6147563099885
5785.203424748359,inf
