s_m,sfov_m
2272.344431364085,2251.5803447041567
2283.938025401657,2263.2016894240155
2295.5316194392285,2274.8296722202713
2307.1252134768006,2286.4341341760505
2318.718807514372,2298.0379007365095
2330.3124015519443,2309.642246369315
2341.905995589516,2321.2459392854785
2353.499589627088,2332.8501104506317
2365.0931836646596,2344.45375167458
2376.6867777022317,2356.0584878728073
2388.2803717398033,2367.647913024245
2399.8739657773754,2379.2311346817405
2411.467559814947,2390.818101531257
2423.061153852519,2402.421902397258
2434.654747890091,2414.026374256707
2446.2483419276628,2425.6313883258204
2457.841935965235,2437.2357735966802
2469.4355300028064,2448.8446747553157
2481.0291240403785,2460.4568814391496
2492.62271807795,2472.069776746082
2504.216312115522,2483.6826745072026
2515.809906153094,2495.2950130252816
2527.403500190666,2506.5969657253377
2538.9970942282375,2518.2270242933423
2550.5906882658096,2529.862959304259
2562.184282303381,2541.534945035846
2573.7778763409533,2552.9890925531818
2585.371470378525,2564.7483537884455
2596.965064416097,2576.3305314214163
2608.558658453669,2587.67756385676
2620.1522524912407,2599.1758641060737
2631.7458465288128,2610.998282866093
2643.3394405663844,2622.4124196344533
2654.9330346039565,2634.1134544341226
2666.526628641528,2645.725852224334
2678.1202226791,2657.330384310397
2689.7138167166718,2668.9352564418346
2701.307410754244,2680.5395263068967
2712.9010047918155,2692.1442980724587
2724.4945988293875,2703.7490061694034
2736.088192866959,2715.3534718048213
2747.6817869045312,2726.9620433197642
2759.275380942103,2738.570785039142
2770.868974979675,2750.1789920941055
2782.462569017247,2761.779432849735
2794.0561630548186,2773.377717394935
2805.6497570923907,2784.9762434033505
2817.2433511299623,2796.5748710468556
2828.8369451675344,2808.17153841137
2840.430539205106,2819.7638424193356
2852.024133242678,2831.356352493041
2863.6177272802497,2842.9504978880555
2875.211321317822,2854.50319619742
2886.8049153553934,2865.942542726801
2898.3985093929655,2877.471040444275
2909.992103430537,2889.130501995649
2921.585697468109,2900.5616232363263
2933.179291505681,2912.24322467756
2944.772885543253,2923.9161033220535
2956.3664795808245,2935.494061097124
2967.9600736183966,2947.0840667145612
2979.5536676559686,2958.682454141627
2991.1472616935403,2970.2808193964343
3002.7408557311123,2981.8797775346566
3014.334449768684,2993.477764104015
3025.928043806256,3005.075522729097
3037.5216378438276,3016.673279336
3049.1152318813997,3028.271037442989
3060.7088259189713,3039.868796017547
3072.3024199565434,3051.46707980196
3083.896013994115,3063.0648947055442
3095.489608031687,3074.662652260695
3107.0832020692587,3086.2599758705605
3118.676796106831,3097.857208150059
3130.2703901444024,3109.4544362633446
3141.8639841819745,3121.051667373774
3153.457578219546,3132.6494627153184
3165.051172257118,3144.246684560246
3176.6447662946903,3155.8439053348984
3188.238360332262,3167.4411037875043
3199.831954369834,3179.040879910266
3211.4255484074056,3190.640933246104
3223.0191424449777,3202.2410429249876
3234.6127364825493,3213.841661115528
3246.2063305201214,3225.441809246678
3257.799924557693,3237.041880571175
3269.393518595265,3248.6061976875512
3280.9871126328367,3260.132662541115
3292.5807066704087,3271.6593989965686
3304.1743007079804,3283.1853259334
3315.7678947455524,3294.755666131264
3327.361488783124,3306.366673254774
3338.955082820696,3317.973680087851
3350.548676858268,3329.5803179423515
3362.14227089584,3341.179770266597
3373.735864933412,3352.777792059042
3385.3294589709835,3364.3758497122058
3396.9230530085556,3375.8802317860473
3408.516647046127,3387.4355131820016
3420.1102410836993,3399.0415873385737
3431.703835121271,3410.6442228923556
3443.297429158843,3422.2466709501086
3454.8910231964146,3433.8495585716973
3466.4846172339867,3445.45244334663
