s_m,sfov_m
3373.735864933412,3362.5
3385.3294589709835,3374.0
3396.9230530085556,3385.5
3408.516647046127,3397.0
3420.1102410836993,3409.0
3431.703835121271,3420.5
3443.297429158843,3731.703835121271
3454.8910231964146,3743.297429158843
3466.4846172339867,3754.8910231964146
3478.0782112715583,3766.4846172339867
3489.6718053091304,3778.0782112715583
3501.265399346702,3789.6718053091304
3512.858993384274,3801.265399346702
3524.452587421846,3812.858993384274
3536.0461814594178,3824.452587421846
3547.63977549699,3836.0461814594178
3559.2333695345615,3847.63977549699
3570.8269635721335,3859.2333695345615
3582.420557609705,3870.8269635721335
3594.0141516472772,3882.420557609705
3605.607745684849,3894.0141516472772
3617.201339722421,3905.607745684849
3628.7949337599925,3917.201339722421
3640.3885277975646,3928.7949337599925
3651.9821218351362,3940.3885277975646
3663.5757158727083,3951.9821218351362
3675.16930991028,3963.5757158727083
3686.762903947852,3975.16930991028
3698.3564979854236,3986.762903947852
3709.9500920229957,3998.3564979854236
3721.543686060568,4009.9500920229957
3733.1372800981394,4021.543686060568
3744.7308741357115,4033.1372800981394
3756.324468173283,4044.7308741357115
3767.918062210855,4056.324468173283
3779.511656248427,4067.918062210855
3791.105250285999,4079.511656248427
3802.6988443235705,4091.105250285999
3814.2924383611426,4102.6988443235705
3825.886032398714,4114.292438361143
3837.4796264362863,4125.886032398714
3849.073220473858,4137.479626436287
3860.66681451143,4149.073220473858
3872.2604085490016,4160.66681451143
3883.8540025865736,4172.260408549002
3895.4475966241453,4183.854002586573
3907.0411906617173,3907.5
3918.6347846992894,3907.5
3930.228378736861,3919.0
3941.821972774433,3930.5
3953.4155668120047,3942.0
3965.009160849577,3953.5
3976.6027548871484,3965.5
3988.1963489247205,3977.0
3999.789942962292,3988.5
4011.383536999864,4000.0
4022.977131037436,4011.5
4034.570725075008,4023.0
4046.1643191125795,4035.0
4057.7579131501516,4046.5
4069.351507187723,4058.0
4080.9451012252953,4069.5
4092.5386952628673,4081.0
4104.132289300439,4093.0
4115.725883338011,4104.5
4127.319477375583,4116.0
4138.913071413154,4127.5
4150.506665450726,4139.0
4162.100259488298,4151.0
4173.6938535258705,4162.5
4185.287447563442,4174.0
4196.881041601014,4185.5
4208.474635638586,4197.0
4220.068229676158,4208.5
4231.661823713729,4220.5
4243.255417751301,4232.0
4254.849011788873,4255.0
4266.442605826445,4255.0
4278.036199864017,4266.5
4289.6297939015885,4578.036199864017
4301.223387939161,4589.6297939015885
4312.816981976733,4601.223387939161
4324.410576014305,4324.5
4336.004170051876,4324.5
4347.597764089448,4336.5
4359.19135812702,4348.0
4370.784952164592,4359.5
4382.378546202163,4371.0
4393.972140239735,4382.5
4405.5657342773075,4394.0
4417.1593283148795,4406.0
4428.752922352451,4417.5
4440.346516390023,4429.0
4451.940110427595,4740.346516390023
4463.533704465167,4751.940110427595
4475.127298502739,4763.533704465167
4486.72089254031,4775.127298502739
4498.314486577882,4786.72089254031
4509.908080615454,4798.314486577882
4521.501674653026,4809.908080615454
4533.095268690598,4821.501674653026
4544.68886272817,4833.095268690598
4556.282456765742,4844.68886272817
4567.876050803314,4856.282456765742
4579.469644840885,4867.876050803314
4591.063238878457,4879.469644840885
4602.656832916029,4891.063238878457
4614.250426953601,4902.656832916029
4625.844020991172,4914.250426953601
4637.437615028744,4925.844020991172
4649.0312090663165,4937.437615028744
4660.624803103889,4949.0312090663165
4672.218397141461,4960.624803103889
4683.811991179032,4972.218397141461
4695.405585216604,4983.811991179032
4706.999179254176,4995.405585216604
4718.592773291748,5006.999179254176
4730.186367329319,5018.592773291748
4741.779961366891,5030.186367329319
4753.373555404463,5041.779961366891
4764.967149442035,5053.373555404463
4776.560743479607,5064.967149442035
4788.154337517179,5076.560743479607
4799.747931554751,5088.154337517179
4811.341525592323,5099.747931554751
4822.935119629894,5111.341525592323
4834.528713667466,5122.935119629894
4846.122307705038,5134.528713667466
4857.71590174261,5146.122307705038
4869.309495780182,5157.71590174261
4880.903089817753,5169.309495780182
4892.4966838553255,5180.903089817753
4904.090277892898,5192.4966838553255
4915.68387193047,5204.090277892898
4927.277465968041,5215.68387193047
4938.871060005613,5227.277465968041
4950.464654043185,5238.871060005613
4962.058248080757,5250.464654043185
4973.651842118328,5262.058248080757
4985.2454361559,5273.651842118328
4996.839030193472,5285.2454361559
5008.432624231044,5296.839030193472
5020.0262182686165,5308.432624231044
5031.619812306188,5320.0262182686165
5043.21340634376,5331.619812306188
5054.807000381332,5343.21340634376
5066.400594418904,5354.807000381332
5077.994188456475,5078.0
5089.587782494047,5078.0
5101.181376531619,5090.0
5112.774970569191,5101.5
5124.368564606762,5113.0
5135.9621586443345,5124.5
5147.555752681907,5136.0
5159.149346719479,5148.0
5170.74294075705,5159.5
5182.336534794622,5171.0
5193.930128832194,5182.5
5205.523722869766,5194.0
5217.117316907338,5206.0
5228.710910944909,5217.5
5240.304504982481,5229.0
5251.898099020053,5240.5
5263.4916930576255,5252.0
5275.085287095197,5263.5
5286.678881132769,5275.5
5298.272475170341,5287.0
5309.866069207913,5298.5
5321.459663245484,5310.0
5333.053257283056,5321.5
5344.646851320628,5333.5
5356.2404453582,5345.0
5367.8340393957715,5356.5
5379.4276334333435,5368.0
5391.021227470916,5379.5
5402.614821508488,5391.5
5414.20841554606,5403.0
5425.802009583631,5414.5
5437.395603621203,5426.0
5448.989197658775,5437.5
5460.582791696347,5449.0
5472.176385733918,5461.0
5483.76997977149,5472.5
5495.3635738090625,5484.0
5506.957167846635,5495.5
5518.550761884206,5507.0
5530.144355921778,5519.0
5541.73794995935,5530.5
5553.331543996922,5542.0
5564.925138034494,5553.5
5576.518732072065,5565.0
5588.112326109637,5577.0
5599.705920147209,5588.5
5611.299514184781,5600.0
5622.893108222353,5611.5
5634.486702259925,5623.0
5646.080296297497,5646.5
5657.673890335069,5646.5
5669.26748437264,5658.0
5680.861078410212,5669.5
5692.454672447784,5681.0
5704.048266485356,5692.5
5715.641860522927,5704.5
5727.235454560499,5716.0
5738.8290485980715,5727.5
5750.422642635644,5739.0
5762.016236673216,5750.5
5773.609830710787,5762.5
5785.203424748359,5774.0
